,POINT_ID,LC1,LU1,geometry,NUTS0
15473,47322872,B51,U111,POINT (544132.5538999527 5407688.457434608),AT
15474,47442760,C21,U120,POINT (548694.2794932527 5295172.493156738),AT
15475,47442794,E20,U111,POINT (550934.9727459177 5329084.518288288),AT
15476,47402796,B16,U111,POINT (547077.410724945 5331351.338921587),AT
15477,47402856,E10,U370,POINT (551049.741180185 5391188.564370661),AT
15478,47342766,D20,U120,POINT (539115.9925143968 5301836.744048257),AT
15479,47342770,C21,U120,POINT (539379.27298368 5305826.56204704),AT
15480,47222878,C21,U120,POINT (534556.3246839016 5414352.084231455),AT
15481,47282764,C33,U120,POINT (533000.6652724714 5300249.134445767),AT
15482,47282802,D10,U120,POINT (535504.9565848196 5338151.17970254),AT
15483,47342782,C10,U120,POINT (540169.7339967254 5317795.737994971),AT
15484,47342816,E20,U111,POINT (542414.4047265667 5351706.221460688),AT
15485,47342860,C10,U120,POINT (545330.2487698136 5395585.916417816),AT
15486,47582858,Bx1,U111,POINT (569138.6132417673 5391956.111604977),AT
15487,47642778,C32,U120,POINT (569827.5586002961 5311764.529555866),AT
15488,47482764,C21,U120,POINT (552946.8426214932 5298890.290303109),AT
15489,47482766,C21,U120,POINT (553078.5151141956 5300885.171824243),AT
15490,47482780,C10,U120,POINT (554000.9363790496 5314849.019405068),AT
15491,47482786,E10,U370,POINT (554396.6416841521 5320833.355153476),AT
15492,47542818,G11,U140,POINT (562495.8139068149 5352339.428222128),AT
15493,47542846,Bx1,U111,POINT (564351.4839602713 5380262.485294001),AT
15494,47602794,C31,U120,POINT (566893.8406135779 5327994.979526377),AT
15495,47602862,B52,U111,POINT (571399.6514945509 5395808.377693647),AT
15496,47662812,B11,U111,POINT (574068.8257839911 5345537.524876273),AT
15497,47502760,C21,U120,POINT (554678.2417050445 5294764.442928439),AT
15498,47502824,E10,U120,POINT (558903.0514542504 5358595.648374734),AT
15499,47502868,B11,U111,POINT (561822.5866912656 5402473.471754393),AT
15500,47562874,G21,U420,POINT (568207.2764686566 5408047.236273913),AT
15501,47622758,C21,U120,POINT (566514.8740584734 5291952.585172781),AT
15502,47622842,C10,U120,POINT (572066.5680937105 5375728.00531228),AT
15503,47682760,C33,U120,POINT (572630.8953230878 5293538.53296481),AT
15504,47682790,C21,U120,POINT (574609.408234128 5323460.12895745),AT
15505,47462818,B13,U111,POINT (554515.9936598361 5352884.339210222),AT
15506,47462824,C31,U120,POINT (554913.1167106994 5358868.080263452),AT
15507,47462840,C21,U120,POINT (555973.2229855263 5374824.27873449),AT
15508,47882806,A11,U370,POINT (595618.1530779505 5338051.234172597),AT
15509,47882866,B18,U111,POINT (599600.5723313388 5397883.924373155),AT
15510,47762792,C32,U120,POINT (582721.5238941998 5324908.850698191),AT
15511,47762824,C10,U120,POINT (584839.1223182215 5356822.114013239),AT
15512,47822828,A11,U370,POINT (591089.9701769142 5360401.116367408),AT
15513,47822830,A30,U319,POINT (591222.6055922098 5362395.5794248),AT
15514,47722816,B55,U111,POINT (580318.8602167715 5349117.176771477),AT
15515,47842862,B37,U111,POINT (595343.5037250684 5394168.936772953),AT
15516,47782854,B13,U111,POINT (588825.4146592142 5386601.811054925),AT
15517,47782864,B11,U111,POINT (589490.3327302145 5396573.450867197),AT
15518,47922824,Bx1,U111,POINT (600801.2259949753 5355728.338344693),AT
15519,47922854,E20,U370,POINT (602793.2531695963 5385644.379303608),AT
15520,47902804,C10,U370,POINT (597480.9963164136 5335919.891659502),AT
15521,47862782,E20,U312,POINT (592036.2271977072 5314252.343264936),AT
15522,47802786,C10,U120,POINT (586315.2276968197 5318651.670148546),AT
15523,47802822,C10,U120,POINT (588696.9848126622 5354554.344647203),AT
15524,48062796,B53,U111,POINT (612913.8191481894 5326846.343734113),AT
15525,48062808,E20,U111,POINT (613708.3603344798 5338813.776265663),AT
15526,48062812,Bx2,U113,POINT (613973.3990645087 5342802.838954708),AT
15527,48062844,C10,U120,POINT (616097.146226443 5374713.933246708),AT
15528,47942782,B16,U111,POINT (600016.6811429807 5313705.331029289),AT
15529,47942784,B41,U111,POINT (600148.8142266886 5315700.014871558),AT
15530,47942808,A22,U312,POINT (601736.3070599783 5339635.39231495),AT
15531,48002766,Bx1,U111,POINT (604945.78263664 5297336.928244851),AT
15532,48002782,E20,U111,POINT (606002.2235695189 5313294.740111124),AT
15533,48002824,A22,U312,POINT (608782.7392739848 5355180.767339503),AT
15534,48082808,C10,U361,POINT (615703.7749312555 5338676.735860876),AT
15535,48082838,E20,U370,POINT (617694.0364175771 5368593.730514995),AT
15536,48022778,Bx1,U111,POINT (607733.1675419548 5309168.430055439),AT
15537,48022806,E10,U312,POINT (609585.1305413949 5337093.2179528),AT
15538,48102770,A11,U370,POINT (615185.7372151649 5300641.546393212),AT
15539,48102846,B13,U111,POINT (620221.2919031176 5376434.14455532),AT
15540,48102868,B52,U111,POINT (621685.3518279816 5398371.527312146),AT
15541,47982778,E20,U312,POINT (603742.7882966978 5309442.244178812),AT
15542,47982826,B22,U111,POINT (606919.9916269125 5357312.166374936),AT
15543,47982830,C10,U120,POINT (607185.3854433711 5361301.064178477),AT
15544,48042838,Bx1,U111,POINT (613702.9431452991 5368867.819197124),AT
15545,48182790,A22,U312,POINT (624489.1362999313 5320039.849759463),AT
15546,48122762,B33,U111,POINT (616652.9047112726 5292525.425463747),AT
15547,48122770,B18,U111,POINT (617180.9975760814 5300504.468083226),AT
15548,48122846,Bx1,U111,POINT (622216.929345603 5376297.027940335),AT
15549,48122866,C10,U120,POINT (623547.8628407954 5396240.140646484),AT
15550,48262784,A22,U312,POINT (632074.0439691991 5313506.870368477),AT
15551,48262814,B11,U111,POINT (634061.385355553 5343425.581978315),AT
15552,48262842,C10,U120,POINT (635920.9954991384 5371347.71931522),AT
15553,48202794,C10,U120,POINT (626749.3420529517 5323891.86801558),AT
15554,48202816,B37,U111,POINT (628207.1671894215 5345831.925806924),AT
15555,48202838,C10,U120,POINT (629667.8440672273 5367770.79782812),AT
15556,48282798,B83,U111,POINT (634996.3991502705 5327331.87967283),AT
15557,48282844,B82,U111,POINT (638049.8127569985 5373204.752226544),AT
15558,48282858,B11,U111,POINT (638981.5583937609 5387165.085349916),AT
15559,48442776,E20,U111,POINT (649505.0815120324 5304290.904884573),AT
15560,48362794,A22,U312,POINT (642713.9752275047 5322793.008546419),AT
15561,48302786,B14,U111,POINT (636197.4414595499 5315226.807911908),AT
15562,48302858,C10,U120,POINT (640977.4592717197 5387027.726474941),AT
15563,48382768,B16,U111,POINT (642989.2129288811 5296724.719514001),AT
15564,48382804,C10,U120,POINT (645372.4211032564 5332628.425332749),AT
15565,48242836,B12,U111,POINT (633526.3706181169 5365501.86809436),AT
15566,48322772,B11,U111,POINT (637267.0088580684 5301126.607340006),AT
15567,48482772,B16,U111,POINT (653231.8550330746 5300026.164186404),AT
15568,48482796,B16,U111,POINT (654821.0331659843 5323962.156476598),AT
15569,48462786,Bx1,U111,POINT (652162.7015259116 5314126.669390257),AT
15570,45342788,E20,U111,POINT (341114.2629734878 5337224.243790813),AT
15571,45402778,E20,U111,POINT (346443.3324375888 5326844.201960652),AT
15572,45402780,A22,U312,POINT (346574.2762826639 5328840.394706286),AT
15573,45462748,E20,U111,POINT (350466.3487536331 5296501.521332015),AT
15574,45462774,B16,U111,POINT (352165.3668302145 5322452.759086381),AT
15575,45422772,Bx1,U111,POINT (348045.297432136 5320722.589058407),AT
15576,45422778,E20,U111,POINT (348437.9693090336 5326711.182378645),AT
15577,45322778,A22,U312,POINT (338464.6670981029 5327375.999786532),AT
15578,45542796,B16,U111,POINT (361585.6176377065 5343876.462173205),AT
15579,45662792,E20,U111,POINT (373290.7294524603 5339084.008485035),AT
15580,45562744,E20,U120,POINT (360177.6413545558 5291844.742656481),AT
15581,45562760,E20,U111,POINT (361222.4309172971 5307814.404027572),AT
15582,45642754,C21,U120,POINT (368808.1765690554 5301293.671028664),AT
15583,45642772,E20,U111,POINT (369985.3504717662 5319258.172173566),AT
15584,45762818,B33,U111,POINT (384972.5311576496 5364359.961455625),AT
15585,45822748,C21,U120,POINT (386365.571354969 5294106.527208423),AT
15586,45822790,E20,U111,POINT (389115.7347588454 5336019.367652732),AT
15587,45822806,E20,U111,POINT (390166.8254913569 5351984.706448764),AT
15588,45782830,A21,U111,POINT (387757.6673726385 5376199.363350373),AT
15589,45842754,E20,U111,POINT (388752.0055511965 5299961.025793239),AT
15590,45842794,A21,U317,POINT (391372.8444043268 5339877.017079208),AT
15591,45842808,B13,U111,POINT (392292.9090886547 5353846.437703121),AT
15592,45742786,B13,U111,POINT (380875.2621352118 5332562.37922745),AT
15593,45742790,A21,U370,POINT (381137.67932376 5336553.981213161),AT
15594,45802826,E20,U111,POINT (389488.686778617 5372074.32234532),AT
15595,45702790,A21,U350,POINT (377148.6087240097 5336821.121622981),AT
15596,46042798,A22,U312,POINT (411580.5645811851 5342528.898703674),AT
15597,46042840,A21,U111,POINT (414347.7873342883 5384431.436194323),AT
15598,45922814,E20,U111,POINT (400665.954108166 5359297.153605962),AT
15599,45942820,C21,U120,POINT (403055.637019965 5365149.442024905),AT
15600,46002804,B11,U111,POINT (407986.0990679812 5348783.493234306),AT
15601,46002834,E20,U111,POINT (409962.4692272788 5378714.353848509),AT
15602,46142774,A11,U341,POINT (419976.8435500969 5317912.450893831),AT
15603,46142786,B13,U111,POINT (420764.3621845434 5329885.517894101),AT
15604,46142822,C31,U120,POINT (423133.0877518756 5365802.128638141),AT
15605,46142828,E20,U111,POINT (423528.7722131554 5371787.867034472),AT
15606,46142838,Bx1,U111,POINT (424188.8141442515 5381763.875758752),AT
15607,46122792,B13,U111,POINT (419164.0682390929 5336006.045424881),AT
15608,46122824,C31,U120,POINT (421270.3917230042 5367931.791758503),AT
15609,46082778,B16,U111,POINT (414256.0807907331 5322305.58609633),AT
15610,45962782,B16,U111,POINT (402552.0333609072 5327100.242339586),AT
15611,46022746,E30,U120,POINT (406177.8155988997 5290775.842592414),AT
15612,46022786,B13,U111,POINT (408797.8255556008 5330689.766356375),AT
15613,46102772,B13,U111,POINT (415856.9748355788 5316184.873294311),AT
15614,45922806,E20,U111,POINT (400139.5591214116 5351315.11806036),AT
15615,46042788,B32,U111,POINT (410923.5693382961 5332551.343632666),AT
15616,46322778,B35,U111,POINT (438188.584755028 5320695.754191292),AT
15617,46222766,C31,U370,POINT (427429.7020242888 5309394.031791074),AT
15618,46222782,B13,U111,POINT (428479.3127524091 5325357.92968574),AT
15619,46222800,B32,U111,POINT (429662.2996954735 5343316.38049375),AT
15620,46282766,E20,U111,POINT (433412.656095658 5308991.621197163),AT
15621,46282812,A11,U370,POINT (436435.758154516 5354884.725359375),AT
15622,46342788,E20,U111,POINT (440839.8519771955 5330538.134108031),AT
15623,46182798,B33,U111,POINT (425541.8306189743 5341589.650950792),AT
15624,46242780,B13,U111,POINT (430342.3916841089 5323228.2745739),AT
15625,46302774,A22,U312,POINT (435931.689104408 5316839.236302899),AT
15626,46302838,A11,U111,POINT (440145.6642987955 5380686.881473897),AT
15627,46362784,A11,U370,POINT (442571.3999319379 5326413.066321764),AT
15628,46202766,A22,U312,POINT (425435.3808761762 5309528.108221973),AT
15629,46262764,C10,U370,POINT (431287.2486670611 5307130.274602579),AT
15630,46382802,A11,U370,POINT (445749.6274409872 5344235.936896285),AT
15631,46382810,E20,U362,POINT (446276.5034699163 5352216.66172496),AT
15632,46442792,E10,U370,POINT (451074.9441662233 5333856.100863531),AT
15633,46502766,E10,U120,POINT (455350.1252992455 5307513.780714137),AT
15634,46502788,B11,U111,POINT (456795.1458570171 5329461.784945072),AT
15635,46502790,A22,U312,POINT (456926.6779566633 5331456.985808888),AT
15636,46442804,C10,U120,POINT (451864.7354946666 5345827.22477526),AT
15637,46582780,E20,U111,POINT (464246.8399330946 5320942.194788128),AT
15638,46462794,B51,U111,POINT (453200.9445862799 5335716.690870698),AT
15639,46522762,C21,U120,POINT (457082.0579199393 5303388.569077016),AT
15640,46542750,C21,U120,POINT (458289.8104420101 5291281.768970204),AT
15641,46482754,C21,U420,POINT (452569.0881563675 5295675.935723088),AT
15642,46482788,C10,U120,POINT (454800.730069388 5329596.429629524),AT
15643,46482830,E20,U111,POINT (457568.5444759381 5371493.50575167),AT
15644,46542812,C10,U120,POINT (462364.3959762285 5353133.748533277),AT
15645,46762830,C21,U120,POINT (485493.0392061243 5369602.352943886),AT
15646,46762846,C10,U120,POINT (486551.4903785004 5385560.565072842),AT
15647,46662836,C21,U120,POINT (475916.517357792 5376262.924728534),AT
15648,46722760,C31,U120,POINT (476893.9744130001 5300046.568358441),AT
15649,46722808,E20,U111,POINT (480051.3959372403 5347928.938836705),AT
15650,46722822,E20,U111,POINT (480975.2584213764 5361893.386335702),AT
15651,46622818,A22,U312,POINT (470738.3228933353 5358578.995903437),AT
15652,46682768,C23,U120,POINT (473430.4060927665 5308297.111376821),AT
15653,46682824,C21,U120,POINT (477118.1501714542 5364158.570545021),AT
15654,46642774,C31,U120,POINT (469835.7432416514 5314552.325682542),AT
15655,46802852,E20,U111,POINT (490938.3065579473 5391273.9123616),AT
15656,46702768,F40,U111,POINT (475424.7614865861 5308162.291211724),AT
15657,46702792,C21,U120,POINT (477002.7126632265 5332103.886326766),AT
15658,46702828,C31,U120,POINT (479376.9887229819 5368013.17502616),AT
15659,46702850,C21,U120,POINT (480832.2551038782 5389956.01720719),AT
15660,46922812,C10,U120,POINT (500261.0492548284 5350566.31436888),AT
15661,46822826,C21,U120,POINT (491212.585986189 5365206.842645147),AT
15662,46882828,C21,U120,POINT (497328.7390196506 5366795.52284331),AT
15663,46882842,B53,U111,POINT (498254.9298337749 5380758.640433807),AT
15664,46882852,C22,U120,POINT (498917.2918389438 5390731.989149828),AT
15665,46842766,D20,U120,POINT (489253.993522867 5305222.554543244),AT
15666,46942764,C21,U120,POINT (499094.5787153154 5302551.866929073),AT
15667,46842790,A11,U362,POINT (490832.3825299583 5329163.369882656),AT
15668,46842810,E20,U111,POINT (492150.6683263063 5349112.77650498),AT
15669,46842814,C21,U120,POINT (492414.6475532659 5353102.523767109),AT
15670,46942880,E20,U111,POINT (506760.043381914 5418248.971935919),AT
15671,46982770,C31,U120,POINT (503477.7545825306 5308266.620195862),AT
15672,46982772,C21,U120,POINT (503609.2586425247 5310261.659430244),AT
15673,46982874,C21,U120,POINT (510351.1157983015 5411994.023936885),AT
15674,46902786,B16,U111,POINT (496552.5009285568 5324767.781175744),AT
15675,46902800,G21,U313,POINT (497474.8287078015 5338732.43064853),AT
15676,46902818,C31,U120,POINT (498662.6024196125 5356686.173482181),AT
15677,47002788,B13,U111,POINT (506656.7864202526 5326086.171740799),AT
15678,47002812,C31,U120,POINT (508239.5700842098 5350024.527280089),AT
15679,47002820,B55,U111,POINT (508768.0112344334 5358003.627569597),AT
15680,47122786,B11,U111,POINT (518492.3957474861 5323278.394553998),AT
15681,47122832,B13,U111,POINT (521530.0011244502 5369157.927071193),AT
15682,47022830,C21,U120,POINT (511423.8816494606 5367841.666891484),AT
15683,47182772,C21,U120,POINT (523554.2517061587 5308907.23504974),AT
15684,47182798,E20,U111,POINT (525267.4367144883 5334840.55375249),AT
15685,47182876,B18,U111,POINT (530433.3397568292 5412629.736039229),AT
15686,47082814,C32,U120,POINT (516350.3276509432 5351477.048866789),AT
15687,47042762,C31,U120,POINT (508935.2683794957 5299880.48141674),AT
15688,47042768,C21,U120,POINT (509329.6275203572 5305865.622898643),AT
15689,47042774,C21,U120,POINT (509724.2256513133 5311850.656948129),AT
15690,47042838,B15,U111,POINT (513948.0704946441 5375684.695020588),AT
15691,47202790,B13,U111,POINT (526734.4682934604 5326725.590985144),AT
15692,47202818,C33,U120,POINT (528583.0318580315 5354652.189389928),AT
15693,47162794,B16,U111,POINT (523008.9383835426 5330986.60752062),AT
15694,47162832,E20,U111,POINT (525519.5901201494 5368886.369637903),AT
15695,47162856,D20,U120,POINT (527110.0956614772 5392821.138968118),AT
15696,47162870,C31,U120,POINT (528039.6094042761 5406782.443063774),AT
15697,47422776,D20,U420,POINT (547753.0947396271 5311267.505660468),AT
15698,47362806,B11,U111,POINT (543748.2373606371 5341596.898220668),AT
15699,47422854,C10,U120,POINT (552912.0073949607 5389057.927881367),AT
15700,47242810,C21,U120,POINT (532043.8360798714 5346401.768685647),AT
15701,47242858,F40,U111,POINT (535222.5271955986 5394271.821858542),AT
15702,47302804,B22,U111,POINT (537631.7750743051 5340010.028632825),AT
15703,47382802,E20,U370,POINT (545478.805942485 5337471.504751873),AT
15704,47382822,B11,U111,POINT (546801.0481569313 5357418.016755473),AT
15705,47382856,B52,U111,POINT (549054.7017730381 5391324.751087516),AT
15706,47262776,C31,U120,POINT (531795.8713149506 5312354.400001346),AT
15707,47262790,C21,U120,POINT (532718.4389970017 5326318.358016081),AT
15708,47322802,E20,U312,POINT (539494.4600592121 5337879.397318775),AT
15709,47262828,C23,U120,POINT (535228.9436410771 5364217.811920722),AT
15710,47262840,E20,U111,POINT (536023.6677244861 5376185.276087258),AT
15711,47262860,Bx1,U111,POINT (537350.2605500103 5396130.260245321),AT
15712,47442866,B35,U111,POINT (555704.2125454879 5400888.068386702),AT
15713,47402800,C10,U120,POINT (547341.5200828749 5335340.778568558),AT
15714,47222866,B14,U111,POINT (533758.770280674 5402385.633190575),AT
15715,47282756,C21,U120,POINT (532474.6398952941 5292269.22302007),AT
15716,47282782,C31,U120,POINT (534185.7426102973 5318203.246774534),AT
15717,47282870,E20,U111,POINT (540009.5332054165 5405966.313724054),AT
15718,47342840,B16,U111,POINT (544003.3356903651 5375641.194868776),AT
15719,47582774,C22,U120,POINT (563579.2951083167 5308183.816161999),AT
15720,47582802,A11,U370,POINT (565427.490064911 5336109.955046386),AT
15721,47642768,C32,U120,POINT (569168.2812444762 5301790.564413051),AT
